id,time,location,latitude,longitude,district,nature,status
1242490,2018-05-14 12:57:42,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1242510,2018-05-14 12:58:29,"6300 W FOND DU LAC AV,MKE",43.101475,-87.99036149999999,7,MEET MFD,Advised
1242498,2018-05-14 12:59:55,"1721 S 19TH ST,MKE",43.011822,-87.936779,2,PROBATION/PAROLE,Assignment Completed
1242784,2018-05-14 15:00:11,"4573 N 28TH ST,MKE",43.1005878,-87.9482324,5,THEFT VEHICLE,To be Filed
1242509,2018-05-14 13:00:31,"11231 W SILVER SPRING DR,MKE",43.1169716,-88.0526405,4,BUSINESS CHECK,Assignment Completed
1242530,2018-05-14 13:00:56,"3006 S 27TH ST,MKE",42.990477,-87.9475489,6,RETURN STATION,Assignment Completed
1242519,2018-05-14 13:05:21,"6645 W MILL RD,MKE",43.1338504,-87.99397479999999,4,SUBJ WANTED,Assignment Completed
1242505,2018-05-14 13:02:24,"3870 S HOWELL AV,MKE",42.9741057,-87.90889179999999,6,BUSINESS CHECK,Assignment Completed
1242504,2018-05-14 13:02:35,"821 W STATE ST,MKE",43.0425413,-87.9223339,1,COURT DUTY,Service in Progress
1242602,2018-05-14 13:14:54,"1300 N 4TH ST,MKE",43.0473846,-87.9154762,1,THEFT VEHICLE,To be Filed
1242502,2018-05-14 13:03:50,"1009 S 1ST ST,MKE",43.0208824,-87.9118362,2,SHOPLIFTER,Unable to Locate Complainant
1242527,2018-05-14 13:10:20,"9310 W CENTER ST,MKE",43.0679486,-88.0290672,7,PROPERTY PICKUP,Unable to Locate Complainant
1242503,2018-05-14 13:03:41,"951 N JAMES LOVELL ST,MKE",43.0426942,-87.9205807,1,COURT DUTY,Service in Progress
1242529,2018-05-14 13:03:53,"1818 N 30TH ST,MKE",43.0543837,-87.9508577,3,TRAFFIC STOP,Advised
1242500,2018-05-14 13:04:48,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1242571,2018-05-14 13:05:05,"1975 S 24TH ST,MKE",43.0088417,-87.9443345,2,RETURN STATION,Assignment Completed
1242541,2018-05-14 13:06:28,"9200 W WISCONSIN AV,MKE",43.0408561,-88.02486499999999,3,FOLLOW UP,Assignment Completed
1242515,2018-05-14 13:08:37,"2332 N 55TH ST,MKE",43.061436,-87.981602,3,TRBL W/SUBJ,Open Investigation
1242516,2018-05-14 13:08:23,"5468 S 23RD ST,MKE",42.945089,-87.9438205,6,TRAFFIC STOP,Advised
1242528,2018-05-14 13:08:45,"1202 W GREENFIELD AV,MKE",43.0172683,-87.92705169999999,2,FOLLOW UP,Cleared by Arrest
1242513,2018-05-14 13:09:29,"1928 S 8TH ST,MKE",43.0094319,-87.92111860000001,2,PROPERTY PICKUP,Assignment Completed
1242548,2018-05-14 13:21:59,"2908 N 23RD ST,MKE",43.0717452,-87.9408905,5,ENTRY,Assignment Completed
1242512,2018-05-14 13:09:53,"N 42ND ST / W NASH ST,MKE",43.128714,-87.964225,7,TRAFFIC STOP,Assignment Completed
1242538,2018-05-14 13:16:14,"N 76TH ST / W GRANTOSA DR,MKE",43.1103365,-88.0061724,7,SHOTS FIRED,Service in Progress
1242540,2018-05-14 13:15:10,"3536 W FOND DU LAC AV,MKE",43.0761846,-87.958157,7,SHOTSPOTTER,Unable to Locate Complainant
1242570,2018-05-14 13:12:00,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,RETURN STATION,Assignment Completed
1242525,2018-05-14 13:13:49,"S 10TH ST / W BECHER ST,MKE",42.9571687,-87.9243104,2,SUBJ WANTED,Service in Progress
1242537,2018-05-14 13:16:18,"5522 N 37TH ST,MKE",43.1179732,-87.95842499999999,4,BATTERY,Assignment Completed
1242534,2018-05-14 13:16:41,"125 E OKLAHOMA AV,MKE",42.9880252,-87.9086037,6,WELFARE CITIZEN,Advised
1242670,2018-05-14 14:09:17,"113 W CONCORDIA AV,MKE",43.078209,-87.911406,5,BATTERY,Advised/Referral
1242535,2018-05-14 13:16:21,"3421 W WRIGHT ST,MKE",43.06409,-87.95697899999999,3,SHOTSPOTTER,Assignment Completed
1242539,2018-05-14 13:16:10,"1500 W WELLS ST,MKE",43.0404581,-87.9324558,3,TRAFFIC STOP,Assignment Completed
1242536,2018-05-14 13:16:19,"1115 W GREENFIELD AV,MKE",43.0167686,-87.92559,2,BUSINESS CHECK,Assignment Completed
1242753,2018-05-14 15:01:04,"3842 N 25TH ST,MKE",43.0870829,-87.9444925,5,PROPERTY PICKUP,Service in Progress
1242596,2018-05-14 13:48:28,"N 46TH ST / W WELLS ST,MKE",43.1069083,-87.97051069999999,3,ACC PDO,Service in Progress
1242615,2018-05-14 13:17:41,"1924 W HIGHLAND AV,MKE",43.0444272,-87.93735459999999,3,SUBJ WITH GUN,Unable to Locate Complainant
1242708,2018-05-14 14:43:06,"318 S 66TH ST,MKE",43.0283337,-87.99465889999999,3,TRBL W/SUBJ,Unable to Locate Complainant
1242558,2018-05-14 13:18:04,"509 W WISCONSIN AV,MKE",43.0384851,-87.9182347,1,BUSINESS CHECK,Assignment Completed
1242550,2018-05-14 13:21:14,"5920 N 63RD ST,MKE",43.1253861,-87.9892734,4,PROBATION/PAROLE,Service in Progress
1242549,2018-05-14 13:21:34,"5920 N 63RD ST,MKE",43.1253861,-87.9892734,4,PROBATION/PAROLE,Service in Progress
1242547,2018-05-14 13:22:06,"5920 N 63RD ST,MKE",43.1253861,-87.9892734,4,PROBATION/PAROLE,Assignment Completed
1242546,2018-05-14 13:22:27,"1117 W GREENFIELD AV,MKE",43.0168011,-87.925721,2,SUBJ STOP,Advised
1242545,2018-05-14 13:22:58,"1813 W HAMPTON AV,MKE",43.1040327,-87.9331069,7,TRAFFIC STOP,Advised
1242842,2018-05-14 15:40:56,"8947 N 96TH ST,MKE",43.1812553,-88.0321567,4,TRBL W/SUBJ,Service in Progress
1242569,2018-05-14 13:25:27,"1011 E BRADY ST,MKE",43.0527387,-87.8992663,1,BUSINESS CHECK,Assignment Completed
1242568,2018-05-14 13:27:26,"3860 S HOWELL AV,MKE",42.9742305,-87.9090188,6,PROPERTY PICKUP,Assignment Completed
1242612,2018-05-14 13:49:39,"3918 N 17TH ST,MKE",43.088167,-87.931731,5,WELFARE CITIZEN,Advised
1242555,2018-05-14 13:28:03,"619 W WALNUT ST,MKE",43.052153,-87.9191542,5,COURT DUTY,Service in Progress
1242554,2018-05-14 13:28:24,"951 N JAMES LOVELL ST,MKE",43.0426942,-87.9205807,1,COURT DUTY,Service in Progress
1242553,2018-05-14 13:29:19,"4715 W VLIET ST,MKE",43.0484157,-87.9730637,3,REPORTS,Service in Progress
1242567,2018-05-14 13:30:39,D1,26.36764,-80.20004089999999,1,RETURN STATION,Assignment Completed
1242629,2018-05-14 13:34:55,"S 23RD ST / W DENIS AV,MKE",42.9439368,-87.9441444,6,SUSP PERS/AUTO,Assignment Completed
1242566,2018-05-14 13:30:48,"11800 W SILVER SPRING DR,MKE",43.1174796,-88.0598782,4,BUSINESS CHECK,Assignment Completed
1242565,2018-05-14 13:31:26,"7429 W CALDWELL AV,MKE",43.11323669999999,-88.00444399999999,4,SUBJ WANTED,Assignment Completed
1242575,2018-05-14 13:39:02,"5110 N 39TH ST,MKE",43.1101304,-87.9612176,7,TRBL W/JUV,Advised
1242659,2018-05-14 13:32:59,"2830 W GRANT ST,MKE",43.0051765,-87.9502155,2,SPECIAL ASSIGN,Assignment Completed
1242563,2018-05-14 13:33:10,"3514 S 27TH ST,MKE",42.9808905,-87.9478043,6,TRAFFIC STOP,Advised
1243036,2018-05-14 16:37:25,"1120 N 20TH ST,MKE",43.0446696,-87.9375281,3,ENTRY AUTOS,Unable to Locate Complainant
1242581,2018-05-14 13:35:35,"2571 N BARTLETT AV,MKE",43.0654003,-87.8894437,1,PD/OTHER IN MKE,Service in Progress
1242628,2018-05-14 13:39:52,"2877 N 44TH ST,MKE",43.0714082,-87.9690541,7,WELFARE CITIZEN,To be Filed
1242656,2018-05-14 14:15:09,"425 W CHRISTINE LA,MKE",43.068454,-87.9155122,5,SUSP PERS/AUTO,Unable to Locate Complainant
1242580,2018-05-14 13:36:32,10855 W GOOD HOPE RD,43.1476481,-88.0497345,4,TRAFFIC STOP,Advised
1242591,2018-05-14 13:36:35,2643 N DOWNER,43.0671231,-87.8783552,1,BUSINESS CHECK,Assignment Completed
1242578,2018-05-14 13:36:39,2200 N PROSPECT AVE,43.058697,-87.8846219,1,BUSINESS CHECK,Assignment Completed
1242577,2018-05-14 13:36:43,"2125 S KINNICKINNIC AV,MKE",43.0060014,-87.9071737,6,SPECIAL ASSIGN,To be Filed
1242576,2018-05-14 13:37:48,"245 W LINCOLN AV,MKE",43.0024358,-87.9136371,2,REPORTS,Service in Progress
1242593,2018-05-14 13:49:46,"9235 W SILVER SPRING DR,MKE",43.1192153,-88.0283984,4,ENTRY,Service in Progress
1242587,2018-05-14 13:40:35,"4540 N TEUTONIA AV,MKE",43.0999139,-87.9439155,5,RECK USE OF WEAP,Service in Progress
1242709,2018-05-14 14:42:19,"2920 N 4TH ST,MKE",43.0716492,-87.91518429999999,5,FAMILY TROUBLE,Advised
1242574,2018-05-14 13:39:09,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1242573,2018-05-14 13:39:18,"1305 W MADISON ST,MKE",43.0179814,-87.9282234,2,SUBJ STOP,Advised
1242695,2018-05-14 14:38:43,"2727 W NORTH AV,MKE",43.0599533,-87.94810799999999,3,THEFT,Service in Progress
1242658,2018-05-14 13:40:03,"245 W LINCOLN AV,MKE",43.0024358,-87.9136371,2,SPECIAL ASSIGN,Assignment Completed
1242589,2018-05-14 13:40:17,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,POLICE ADMIN,Assignment Completed
1242601,2018-05-14 13:40:32,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,POLICE ADMIN,Assignment Completed
1242586,2018-05-14 13:40:50,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,POLICE ADMIN,Service in Progress
1242585,2018-05-14 13:41:08,"2242 S 18TH ST,MKE",43.0037495,-87.93529240000001,2,SPECIAL ASSIGN,Assignment Completed
1242613,2018-05-14 13:42:44,"N 76TH ST / W VILLARD AV,MKE",43.112226,-87.964797,7,ACC UNKN INJ,Unable to Locate Complainant
1242584,2018-05-14 13:42:33,845 N 16TH ST,43.0412766,-87.9331547,1,TRAFFIC STOP,City Citation(s) Issued
1242582,2018-05-14 13:44:03,"5756 N 65TH ST,MKE",43.1225471,-87.9919855,4,SUBJ WANTED,Assignment Completed
1242603,2018-05-14 13:54:07,"6458 N 71ST ST,MKE",43.13491459999999,-87.9996982,4,CRUELTY ANIMAL,Unable to Locate Complainant
1242600,2018-05-14 13:45:04,4769 N 23 ST,45.5824819,-94.0713724,7,TRAFFIC STOP,Advised
1242645,2018-05-14 13:45:14,"4810 N TEUTONIA AV,MKE",43.1048985,-87.94631330000001,7,SUBJ WITH GUN,Assignment Completed
1242598,2018-05-14 13:46:39,"1101 W GREENFIELD AV,MKE",43.0170433,-87.9253663,2,INJ PERSON/SICK,City Citation(s) Issued
1242597,2018-05-14 13:46:43,"1614 E NORTH AV,MKE",43.060374,-87.88976,1,BUSINESS CHECK,Assignment Completed
1242595,2018-05-14 13:49:18,"2920 N 4TH ST,MKE",43.0716492,-87.91518429999999,5,RETURN STATION,Assignment Completed
1242606,2018-05-14 13:50:07,"4141 N 64TH ST,MKE",43.0934216,-87.9933138,7,SCHL MONITORING,Assignment Completed
1242691,2018-05-14 13:51:42,"1943 E TROWBRIDGE ST,MKE",42.9919339,-87.88523599999999,6,TRBL W/JUV,Advised/Referral
1242605,2018-05-14 13:51:49,"4311 W CLEVELAND AV,MKE",42.995475,-87.9681944,6,TRAFFIC STOP,Advised
1242693,2018-05-14 14:39:16,"N 37TH ST / W GALENA ST,MKE",43.0507707,-87.91402020000001,3,STOLEN VEHICLE,Unable to Locate Complainant
1242648,2018-05-14 14:19:12,"6741 W KEEFE AVENUE PK,MKE",43.08178789999999,-87.99657119999999,7,ACC PI,Unable to Locate Complainant
1242682,2018-05-14 13:54:06,"400 W WISCONSIN AV,MKE",43.0397565,-87.9172488,1,PARK AND WALK,Assignment Completed
1242625,2018-05-14 14:00:51,"2259 W VOGEL AV,MKE",42.95271899999999,-87.943162,6,WELFARE CITIZEN,Assignment Completed
1242627,2018-05-14 13:57:52,1823 W HAMPTON AVE,43.1040347,-87.9332256,7,TRAFFIC STOP,Advised
1242608,2018-05-14 13:59:24,"1931 S 14TH ST,MKE",43.0094253,-87.9298908,2,SUBJ WITH GUN,Advised
1242610,2018-05-14 13:58:19,1101 W WELLS ST,43.0402209,-87.9258294,1,TRAFFIC STOP,City Citation(s) Issued
1242609,2018-05-14 13:58:23,"3072 S CHASE AV,MKE",42.9887117,-87.9089846,6,TRAFFIC STOP,City Citation(s) Issued
1242626,2018-05-14 14:00:07,"5241 S 25TH ST,MKE",42.9493906,-87.9466279,6,FOLLOW UP,Assignment Completed
1242757,2018-05-14 14:17:23,"N 51ST ST / W LISBON AV,MKE",43.0549654,-87.95839749999999,3,ACC PI,To be Filed
1242866,2018-05-14 15:03:08,"N 53RD ST / W LISBON AV,MKE",43.081171,-88.018016,3,ACC PDO,Unable to Locate Complainant
1242624,2018-05-14 14:01:04,"2224 W KILBOURN AV,MKE",43.0424602,-87.9409862,3,STOLEN VEHICLE,Service in Progress
1242622,2018-05-14 14:02:36,"N 86TH ST / W PETERSIK ST,MKE",43.1440756,-88.0179929,4,SUSP PERS/AUTO,Assignment Completed
1242714,2018-05-14 14:01:32,"8900 W WISCONSIN AV,MKE",43.0386235,-88.0210834,3,PROPERTY PICKUP,Assignment Completed
1242621,2018-05-14 14:03:01,"4146 N 64TH ST,MKE",43.092918,-87.9916791,7,CITIZEN CONTACT,Advised
1242636,2018-05-14 14:03:12,"5122 W CLEVELAND AV,MKE",42.9958737,-87.978213,6,TRAFFIC STOP,City Citation(s) Issued
1242619,2018-05-14 14:03:43,"1821 S 13TH ST,MKE",43.0108416,-87.92815399999999,2,TRAFFIC STOP,Advised
1242635,2018-05-14 14:03:59,"2663 S 15TH ST,MKE",42.9962874,-87.93164639999999,2,SPECIAL ASSIGN,Assignment Completed
1242616,2018-05-14 14:04:40,"S 7TH ST / W LINCOLN AV,MKE",43.00464179999999,-87.9223131,2,SUBJ WITH GUN,Advised/Referral
1242745,2018-05-14 14:04:35,LAD LAKE,43.086147,-88.02396379999999,OCOE,SCHL MONITORING,Assignment Completed
1242642,2018-05-14 14:10:44,"5460 N 64TH ST,MKE",43.1176754,-87.99042659999999,4,TRBL W/SUBJ,Advised
1242713,2018-05-14 14:05:38,"3000 W CANAL ST,MKE",43.0312157,-87.9508962,3,VEHICLE MAINT,Assignment Completed
1242674,2018-05-14 14:26:59,"3460 N HOLTON ST,MKE",43.0815704,-87.90478519999999,5,THEFT,Service in Progress
1242809,2018-05-14 15:33:13,"N 12TH ST / W VLIET ST,MKE",43.0424042,-87.9276785,3,ACC PDO,Advised
1242630,2018-05-14 14:09:22,"2600-BLK N DOWNER AV,MKE",43.0660813,-87.8780731,1,TRBL W/SUBJ,Advised
1242633,2018-05-14 14:07:33,"3650 S 27TH ST,MKE",42.978167,-87.9479898,6,THEFT,Open Investigation
1242643,2018-05-14 14:10:41,"710 W HISTORIC MITCHELL ST,MKE",43.0125365,-87.9202652,2,BATTERY,Advised/Referral
1242632,2018-05-14 14:08:47,"5456 N 41ST ST,MKE",43.1169143,-87.9632955,4,SUBJ WANTED,Assignment Completed
1242639,2018-05-14 14:12:34,"1967 S CONGO AV,MKE",43.0089248,-87.9360494,2,INJ PERSON/SICK,Advised
1242657,2018-05-14 14:12:28,"2643 S 9TH PL,MKE",42.996682,-87.9240442,2,TRBL W/SUBJ,Unable to Locate Complainant
1242649,2018-05-14 14:19:04,"2401 N 38TH ST,MKE",43.062577,-87.96140799999999,3,SHOTS FIRED,Service in Progress
1242641,2018-05-14 14:12:21,"1600 W WELLS ST,MKE",43.0402591,-87.9329384,3,TRAFFIC STOP,City Citation(s) Issued
1242772,2018-05-14 15:11:38,"4515 N 28TH ST,MKE",43.0993859,-87.9482803,5,TRBL W/JUV,Advised
1242638,2018-05-14 14:13:47,"1700 N FARWELL AV,MKE",43.0529271,-87.89196419999999,1,BUSINESS CHECK,Assignment Completed
1242677,2018-05-14 14:26:06,"N 12TH ST / W CONCORDIA AV,MKE",43.0424042,-87.9276785,5,ACC PI,Service in Progress
1242744,2018-05-14 14:15:00,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,PROPERTY PICKUP,Assignment Completed
1242650,2018-05-14 14:18:50,"N 38TH ST / W MEINECKE AV,MKE",43.0624472,-87.9610677,3,SUBJ WITH GUN,Advised
1242681,2018-05-14 14:21:03,"N 65TH ST / W SILVER SPRING DR,MKE",43.119367,-87.9923244,4,RECKLESS VEHICLE,Advised
1242655,2018-05-14 14:16:34,"S 11TH ST / W GREENFIELD AV,MKE",43.0168991,-87.9251785,2,PARKING TROUBLE,City Citation(s) Issued
1242654,2018-05-14 14:16:53,"119 E OKLAHOMA AV,MKE",42.9880374,-87.90877069999999,6,TRAFFIC STOP,City Citation(s) Issued
1242712,2018-05-14 14:19:49,"5000 N 90TH ST,MKE",43.108546,-88.02467639999999,7,TRBL W/SUBJ,Advised
1242807,2018-05-14 14:42:11,"N 46TH ST / W LLOYD ST,MKE",43.0571458,-87.9712911,3,TRBL W/SUBJ,Advised
1242647,2018-05-14 14:19:22,"N BROADWAY / E ST PAUL AV,MKE",43.0348895,-87.9079082,1,TRBL W/SUBJ,Unable to Locate Complainant
1242669,2018-05-14 14:18:31,"1418 S MUSKEGO AV,MKE",43.01633140000001,-87.93315609999999,2,BUSINESS CHECK,Assignment Completed
1242651,2018-05-14 14:18:40,"3086 S 20TH ST,MKE",42.988583,-87.938271,6,TRAFFIC STOP,City Citation(s) Issued
1242981,2018-05-14 15:47:14,"2816 W CLARKE ST,MKE",43.066975,-87.949271,3,TRBL W/JUV,Advised
1242661,2018-05-14 14:24:23,"N 59TH ST / W BLUE MOUND RD,MKE",43.0363698,-87.9857873,3,WELFARE CITIZEN,Unable to Locate Complainant
1242668,2018-05-14 14:20:40,"3718 W LANCASTER AV,MKE",43.1101767,-87.9597455,7,PROPERTY DAMAGE,Service in Progress
1242675,2018-05-14 14:26:22,"3823 N 39TH ST,MKE",43.0865597,-87.96240879999999,7,FIRE,Advised/Referral
1242666,2018-05-14 14:22:54,"5225 N 38TH ST,MKE",43.1125914,-87.9603005,4,SUBJ WANTED,Assignment Completed
1242665,2018-05-14 14:22:57,"4160 N PORT WASHINGTON AV,MKE",43.0896128,-87.9171483,5,INVESTIGATION,Service in Progress
1242664,2018-05-14 14:23:52,"10220 W SILVER SPRING DR,MKE",43.1209648,-88.0399003,4,FOLLOW UP,Assignment Completed
1242680,2018-05-14 14:24:06,"1721 W FOREST HOME AV,MKE",43.0079655,-87.93506959999999,2,FOLLOW UP,Assignment Completed
1242678,2018-05-14 14:25:54,"7458 W APPLETON AV,MKE",43.0912247,-88.0046686,7,FIGHT,Advised
1242679,2018-05-14 14:24:18,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,RETURN STATION,Assignment Completed
1242701,2018-05-14 14:24:57,"6500 N 76TH ST,MKE",43.1358946,-88.0053423,4,PATROL,Assignment Completed
1242676,2018-05-14 14:26:09,"N SHERMAN BL / W MILL RD,MKE",43.0736818,-87.9656261,4,PATROL,Assignment Completed
1242672,2018-05-14 14:27:49,"1415 N 7TH ST,MKE",43.04927730000001,-87.9205881,5,TRBL W/SUBJ,Assignment Completed
1242673,2018-05-14 14:27:18,"5115 S 20TH ST,MKE",42.9516602,-87.9394736,6,TRAFFIC STOP,Advised
1242756,2018-05-14 14:32:18,"3883 W ROBERTS ST,MKE",43.0532877,-87.9623852,3,CALL FOR POLICE,Unable to Locate Complainant
1242671,2018-05-14 14:28:17,"3128 S KINNICKINNIC AV,MKE",42.9875172,-87.88280490000001,6,TRAFFIC STOP,Assignment Completed
1242694,2018-05-14 14:38:48,"S 20TH ST / W MORGAN AV,MKE",42.9435774,-87.9393219,6,SUSP PERS/AUTO,Unable to Locate Complainant
1242690,2018-05-14 14:30:27,"749 W STATE ST,MKE",43.0426483,-87.9212718,1,PROPERTY PICKUP,Service in Progress
1242743,2018-05-14 14:35:00,"5029 N 62ND ST,MKE",43.1090575,-87.989252,7,BURGLAR ALARM,Advised/Referral
1242689,2018-05-14 14:31:20,"5331 N 38TH ST,MKE",43.1144842,-87.9602622,4,SUBJ WANTED,Assignment Completed
1242688,2018-05-14 14:31:42,"S 20TH ST / W OKLAHOMA AV,MKE",42.99211320000001,-87.9376794,6,VEHICLE MAINT,Assignment Completed
1242818,2018-05-14 14:41:57,"S 22ND ST / W SCOTT ST,MKE",43.0192558,-87.94100619999999,2,PROPERTY DAM-DV,City Citation(s) Issued
1242700,2018-05-14 14:32:15,"2740 S 20TH ST,MKE",42.9938356,-87.9376163,2,TRAFFIC STOP,City Citation(s) Issued
1242776,2018-05-14 14:33:36,"N 60TH ST / W CUSTER AV,MKE",43.11208329999999,-87.9862474,4,INJ PERSON/SICK,Assignment Completed
1242830,2018-05-14 14:52:34,"1835 N 2ND ST,MKE",43.0547171,-87.91315809999999,5,WELFARE CITIZEN,Advised
1242692,2018-05-14 14:39:55,"1260 N PROSPECT AV,MKE",43.046625,-87.8965052,1,LANDLORD/TEN TRB,Assignment Completed
1242699,2018-05-14 14:35:23,"4660 S 20TH ST,MKE",42.959819,-87.9383792,6,TS TARGETED,Advised
1242793,2018-05-14 14:36:51,"245 W LINCOLN AV,MKE",43.0024358,-87.9136371,2,SPECIAL ASSIGN,Assignment Completed
1242742,2018-05-14 14:37:21,"2914 W GREENFIELD AV,MKE",43.0171645,-87.95079109999999,2,SPECIAL ASSIGN,Assignment Completed
1242696,2018-05-14 14:38:12,"3053 S 60TH ST,MKE",42.9891991,-87.9878549,6,TRAFFIC STOP,Assignment Completed
1242836,2018-05-14 15:43:11,"N 27TH ST / W WELLS ST,MKE",43.0421983,-87.9479032,3,ACC PDO,Service in Progress
1242703,2018-05-14 14:44:50,"2401 W WISCONSIN AV,MKE",43.037876,-87.9433603,3,THEFT,Service in Progress
1242739,2018-05-14 14:55:02,"2358 N 6TH ST,MKE",43.0616419,-87.9181457,5,CALL FOR POLICE,Unable to Locate Complainant
1243049,2018-05-14 16:55:26,"W BROWN ST / N MARTIN L KING JR DR,MKE",43.0564818,-87.91420959999999,5,ACC PDO,Advised
1242707,2018-05-14 14:43:11,"1824 S 13TH ST,MKE",43.010393,-87.927829,2,BATTERY DV,Advised/Referral
1242706,2018-05-14 14:43:21,"4733 W VLIET ST,MKE",43.0485383,-87.9735611,3,VEHICLE MAINT,Assignment Completed
1242867,2018-05-14 15:01:39,"N 29TH ST / W LISBON AV,MKE",43.0549654,-87.95839749999999,3,TRBL W/SUBJ,Advised
1242705,2018-05-14 14:44:02,"6054 N 38TH ST,MKE",43.1279116,-87.95945840000002,4,SUBJ WANTED,Assignment Completed
1242724,2018-05-14 14:44:37,"749 W STATE ST,MKE",43.0426483,-87.9212718,1,FOLLOW UP,Assignment Completed
1242735,2018-05-14 14:56:07,"W CAPITOL DR / N GREEN BAY AV,MKE",43.090084,-87.923766,5,WELFARE CITIZEN,Unable to Locate Complainant
1242723,2018-05-14 14:45:50,"S LAYTON BL / W GREENFIELD AV,MKE",42.9600927,-87.9909904,2,PARK AND WALK,Assignment Completed
1242834,2018-05-14 15:43:33,"9001 N 75TH ST,MKE",43.1819204,-88.0035613,4,TRBL W/SUBJ,Advised
1242973,2018-05-14 16:32:42,"8101 W BROWN DEER RD,MKE",43.1772602,-88.01035619999999,4,THEFT,Service in Progress
1242730,2018-05-14 14:59:28,"N 76TH ST / W CLINTON AV,MKE",43.1517867,-88.00511019999999,4,ACC PI,Service in Progress
1242722,2018-05-14 14:46:33,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,POLICE ADMIN,Service in Progress
1242721,2018-05-14 14:46:47,"3600 W LINCOLN AV,MKE",43.00327,-87.959266,2,TRAFFIC STOP,Advised
1242720,2018-05-14 14:47:19,"245 W LINCOLN AV,MKE",43.0024358,-87.9136371,2,RETURN STATION,Assignment Completed
1242719,2018-05-14 14:47:56,"2250 S KINNICKINNIC AV,MKE",43.0036924,-87.90463869999999,6,CITIZEN CONTACT,Advised
1242791,2018-05-14 14:51:10,"6902 N 42ND ST,MKE",43.1432215,-87.9641566,4,ACC PI,To be Filed
1242718,2018-05-14 14:48:36,"N 35TH ST / W CAPITOL DR,MKE",43.09157,-87.9840839,7,COMMUNITY MTNG,Service in Progress
1242715,2018-05-14 14:49:52,"7012 W APPLETON AV,MKE",43.0846785,-87.9993629,7,FIGHT,Service in Progress
1242749,2018-05-14 15:04:06,"2051 S 5TH PL,MKE",43.0072009,-87.9179474,2,ENTRY,Advised/Referral
1242792,2018-05-14 14:49:05,"3409 N 20TH ST,MKE",43.0813857,-87.9374823,5,FOLLOW UP,To be Filed
1242716,2018-05-14 14:49:23,"3129 S 27TH ST,MKE",42.9881474,-87.9488473,6,BUSINESS CHECK,Assignment Completed
1242741,2018-05-14 14:50:37,"1400 S UNION ST,MKE",43.01688739999999,-87.93428449999999,2,BUSINESS CHECK,Assignment Completed
1242848,2018-05-14 15:48:32,"405 N 27TH ST,MKE",43.0348058,-87.94780829999999,3,TRBL W/SUBJ,Advised
1242740,2018-05-14 14:51:25,"S CESAR E CHAVEZ DR / W GREENFIELD AV,MKE",43.0172545,-87.9335349,2,PARK AND WALK,Assignment Completed
1242775,2018-05-14 14:51:54,"2867 S KINNICKINNIC AV,MKE",42.991826,-87.88910159999999,6,TRAFFIC STOP,City Citation(s) Issued
1242785,2018-05-14 14:55:10,"1300 W COLLEGE AV,MKE",42.9310113,-87.930129,6,SUSP PERS/AUTO,Assignment Completed
1242827,2018-05-14 15:36:05,"3946 N 36TH ST,MKE",43.0888016,-87.9580805,7,TRBL W/SUBJ-DV,Advised
1242783,2018-05-14 15:06:01,"2714 W STARK ST,MKE",43.106584,-87.947127,7,SUSP PERS/AUTO,Unable to Locate Complainant
1242737,2018-05-14 14:55:14,"1916 S 5TH PL,MKE",43.0096742,-87.91758899999999,2,PROBATION/PAROLE,Assignment Completed
1242736,2018-05-14 14:55:22,"W MICHIGAN ST / N RIVERWALK WA,MKE",43.037166,-87.91044099999999,1,CITIZEN CONTACT,Assignment Completed
1242734,2018-05-14 14:56:28,"4119 W DOUGLAS AV,MKE",43.1305476,-87.9641017,4,SUBJ WANTED,Assignment Completed
1242806,2018-05-14 14:58:01,"2035 N 25TH ST,MKE",43.05703099999999,-87.94581079999999,3,FIGHT,City Citation(s) Issued
1242876,2018-05-14 15:57:43,"934 S 28TH ST,MKE",43.021305,-87.948898,2,CRUELTY ANIMAL,Advised
1242732,2018-05-14 14:58:30,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,SPECIAL ASSIGN,Service in Progress
1242731,2018-05-14 14:58:33,"300 W LAYTON AV,MKE",42.960139,-87.915751,6,BUSINESS CHECK,Advised
1242754,2018-05-14 15:00:38,"2950 S CHASE AV,MKE",42.9916192,-87.90742949999999,6,BUSINESS CHECK,Advised
1242845,2018-05-14 15:12:04,"N 60TH ST / W GOOD HOPE RD,MKE",43.148321,-87.983643,4,ACC PDO,To be Filed
1242782,2018-05-14 15:09:34,"1471 W ATKINSON AV,MKE",43.0863388,-87.9296232,5,BATTERY,Advised
